208,287,540,511,2951,1860,1095,,,,,,,,,,
393,518,850,917,2349,1813,1447,,,,,,,,,,
278,363,612,657,2715,1888,1364,,,,,,,,,,
438,564,949,990,2396,2061,1606,,,,,,,,,,
279,361,639,685,2604,1930,1406,,,,,,,,,,
216,296,568,541,3099,1687,1027,,,,,,,,,,
320,410,689,753,2122,1904,1547,,,,,,,,,,
410,513,817,984,2634,2353,1779,,,,,,,,,,
331,431,738,760,3073,2156,1308,,,,,,,,,,
417,484,738,1000,2121,2500,2240,,,,,,,,,,
335,443,689,860,1939,2432,2186,,,,,,,,,,
229,298,640,552,3217,2024,1234,,,,,,,,,,
533,679,1030,1200,2384,2205,1798,,,,,,,,,,
236,352,604,580,2929,2078,1314,,,,,,,,,,
426,565,931,1031,2728,2024,1366,,,,,,,,,,
1172,1531,2120,2562,3261,3737,3344,,,,,,,,,,
422,533,912,934,2788,2553,1799,,,,,,,,,,
403,495,754,1027,2104,2616,2389,,,,,,,,,,
422,547,815,1022,2487,2618,2138,,,,,,,,,,
388,479,764,944,2352,2289,1890,,,,,,,,,,
422,515,815,931,2698,2233,1487,,,,,,,,,,
395,471,712,907,1991,2225,1871,,,,,,,,,,
158,236,485,390,2562,1434,735,,,,,,,,,,
852,1112,1645,1877,2855,2917,2667,,,,,,,,,,
482,575,830,1101,2030,2413,2195,,,,,,,,,,
238,332,622,569,3130,2098,1141,,,,,,,,,,
369,494,812,862,2687,2414,1469,,,,,,,,,,
500,625,976,1142,2392,2203,1521,,,,,,,,,,
381,473,806,862,2977,2369,1356,,,,,,,,,,
471,617,992,1087,2616,2283,1924,,,,,,,,,,
366,438,724,840,1978,2194,1886,,,,,,,,,,
504,615,1041,1159,3190,2702,1875,,,,,,,,,,
549,692,1126,1257,3162,3185,2360,,,,,,,,,,
372,492,841,873,2819,2146,1506,,,,,,,,,,
241,340,657,611,3491,1949,1286,,,,,,,,,,
352,428,796,861,3264,1826,1357,,,,,,,,,,
275,335,659,691,2645,2063,1462,,,,,,,,,,
388,507,877,922,2950,2230,1483,,,,,,,,,,
1025,1386,2053,2312,3423,3768,3387,,,,,,,,,,
306,398,662,686,2877,2203,1517,,,,,,,,,,
381,508,791,862,1842,1628,1150,,,,,,,,,,
316,398,629,752,2015,1956,1692,,,,,,,,,,
436,546,837,953,2595,2254,1477,,,,,,,,,,
471,581,897,1055,2392,2439,2036,,,,,,,,,,
307,403,616,731,2464,2237,1674,,,,,,,,,,
361,464,815,835,2929,2290,1596,,,,,,,,,,
355,433,689,810,2253,2190,1639,,,,,,,,,,
312,403,672,719,2363,2001,1661,,,,,,,,,,
269,375,655,619,2448,1744,1044,,,,,,,,,,
242,316,572,553,2941,2062,1282,,,,,,,,,,
353,478,817,842,3072,2298,1449,,,,,,,,,,
390,451,685,864,2178,2201,1900,,,,,,,,,,
603,672,957,1377,3027,3249,2621,,,,,,,,,,
396,525,861,932,2308,2436,2073,,,,,,,,,,
314,421,675,743,2157,1988,1492,,,,,,,,,,
378,508,791,896,2272,2133,1758,,,,,,,,,,
406,526,801,912,2305,2062,1627,,,,,,,,,,
408,492,763,954,2401,2230,1632,,,,,,,,,,
300,410,715,685,2872,1967,1125,,,,,,,,,,
280,373,650,675,2909,1859,1184,,,,,,,,,,
336,443,873,824,2717,1848,1204,,,,,,,,,,
359,519,791,818,1908,1451,1026,,,,,,,,,,
343,444,871,831,3066,2132,1416,,,,,,,,,,
305,439,800,718,2726,1602,873,,,,,,,,,,
325,397,679,729,2481,2288,1696,,,,,,,,,,
283,355,664,624,2807,1831,1061,,,,,,,,,,
296,383,701,728,2652,2094,1382,,,,,,,,,,
284,440,734,648,2088,2732,2239,,,,,,,,,,
295,435,718,705,2231,1556,1114,,,,,,,,,,
330,416,681,725,2050,1864,1258,,,,,,,,,,
322,413,661,787,2286,2234,1964,,,,,,,,,,
267,349,563,664,2322,1671,1158,,,,,,,,,,
306,412,674,736,1785,1743,1322,,,,,,,,,,
267,342,614,666,2592,1887,1375,,,,,,,,,,
329,426,742,753,2575,1944,1291,,,,,,,,,,
309,403,776,761,3061,2227,1491,,,,,,,,,,
288,370,610,700,2285,1890,1354,,,,,,,,,,
301,396,655,743,2214,2140,1665,,,,,,,,,,
404,501,807,899,2644,2557,1953,,,,,,,,,,
248,354,614,582,2598,1788,1215,,,,,,,,,,
382,446,685,922,2311,1932,1448,,,,,,,,,,
400,517,796,913,2458,2065,1528,,,,,,,,,,
295,399,736,735,3258,2172,1292,,,,,,,,,,
352,444,681,857,1989,2309,2163,,,,,,,,,,
242,322,572,543,2750,2071,1273,,,,,,,,,,
423,515,823,977,2000,2311,2057,,,,,,,,,,
523,660,1034,1229,2357,2456,1998,,,,,,,,,,
393,507,781,888,1926,1974,1684,,,,,,,,,,
349,438,731,838,2618,2084,1554,,,,,,,,,,
461,545,791,1036,1892,1816,1461,,,,,,,,,,
451,567,920,1012,2308,2286,1778,,,,,,,,,,
388,485,736,879,2341,2040,1497,,,,,,,,,,
259,352,575,609,2294,1879,1386,,,,,,,,,,
382,453,780,868,2817,2716,2024,,,,,,,,,,
188,258,533,452,2976,1947,1407,,,,,,,,,,
392,502,734,888,2061,2020,1703,,,,,,,,,,
231,369,653,555,2256,2851,2271,,,,,,,,,,
371,467,710,885,1723,2016,1884,,,,,,,,,,
343,439,654,820,1694,2116,1834,,,,,,,,,,
213,288,579,545,3194,1915,1213,,,,,,,,,,
278,369,650,696,2371,1855,1392,,,,,,,,,,
433,532,758,972,1923,2204,1896,,,,,,,,,,
225,308,542,492,2826,2055,1259,,,,,,,,,,
314,405,615,780,2127,2072,1705,,,,,,,,,,
435,554,893,973,2825,2354,1681,,,,,,,,,,
309,367,637,722,2774,2114,1429,,,,,,,,,,
380,454,721,962,2056,2298,1962,,,,,,,,,,
300,388,638,747,2581,2173,1768,,,,,,,,,,
420,505,738,945,2078,2097,1832,,,,,,,,,,
501,647,968,1108,1949,2021,1842,,,,,,,,,,
300,359,608,745,2546,2226,1820,,,,,,,,,,
367,425,696,895,2454,2128,1723,,,,,,,,,,
334,414,685,848,2462,2121,1666,,,,,,,,,,
380,511,785,899,2060,2396,2164,,,,,,,,,,
542,646,987,1282,2406,2942,2605,,,,,,,,,,
407,543,768,918,1955,1774,1403,,,,,,,,,,
380,475,741,850,2218,2205,1867,,,,,,,,,,
365,437,676,897,2355,2310,1872,,,,,,,,,,
186,263,500,425,3225,1811,1049,,,,,,,,,,
343,412,753,837,2224,1881,1496,,,,,,,,,,
213,293,513,477,2985,1955,1191,,,,,,,,,,
307,413,700,705,2462,1664,1169,,,,,,,,,,
344,461,783,874,3166,2443,1727,,,,,,,,,,
411,503,757,1006,1988,2132,1872,,,,,,,,,,
234,314,584,598,2541,1960,1397,,,,,,,,,,
526,667,1001,1167,2185,2079,1510,,,,,,,,,,
364,459,747,922,2345,2621,2111,,,,,,,,,,
272,352,623,578,2961,1806,1132,,,,,,,,,,
361,460,692,875,1954,2200,1958,,,,,,,,,,
214,299,566,550,1972,1395,907,,,,,,,,,,
435,543,821,1090,2261,2525,2089,,,,,,,,,,
681,1082,1325,1581,3442,3336,2627,,,,,,,,,,
240,328,523,569,2004,2052,1667,,,,,,,,,,
446,547,1005,1102,2286,1540,1104,,,,,,,,,,
309,405,881,783,3096,2342,1496,,,,,,,,,,
302,383,616,663,2937,2080,1188,,,,,,,,,,
466,585,953,1060,2423,1973,1377,,,,,,,,,,
712,925,1373,1652,2239,2882,2692,,,,,,,,,,
398,545,819,995,2497,2274,2037,,,,,,,,,,
381,486,723,852,1958,2049,1703,,,,,,,,,,
188,285,620,502,3208,1829,973,,,,,,,,,,
199,282,507,492,2791,1749,1059,,,,,,,,,,
340,430,723,700,2850,2225,1614,,,,,,,,,,
396,535,852,906,2387,2019,1643,,,,,,,,,,
340,433,706,868,2603,2307,1758,,,,,,,,,,
293,434,746,708,1809,1500,1099,,,,,,,,,,
741,969,1504,1677,2821,2997,2423,,,,,,,,,,
207,278,557,503,3100,2054,1145,,,,,,,,,,
432,518,910,1040,2701,2276,1919,,,,,,,,,,
331,419,671,756,1894,1891,1634,,,,,,,,,,
302,397,661,772,2287,2295,2009,,,,,,,,,,
581,727,1139,1364,2592,2818,2242,,,,,,,,,,
371,485,755,934,2346,2164,1709,,,,,,,,,,
298,386,633,714,1980,1840,1408,,,,,,,,,,
265,354,653,619,3003,2297,1538,,,,,,,,,,
536,627,904,1166,2229,2760,2496,,,,,,,,,,
612,787,1214,1421,2455,2964,2441,,,,,,,,,,
320,422,708,819,2203,2195,1828,,,,,,,,,,
430,547,868,960,2271,2121,1735,,,,,,,,,,
410,482,915,951,3140,2604,1719,,,,,,,,,,
500,616,945,1184,2337,2267,1791,,,,,,,,,,
477,631,944,1040,2426,2025,1419,,,,,,,,,,
293,386,639,752,2281,1918,1301,,,,,,,,,,
618,872,1359,1432,2120,2550,2572,,,,,,,,,,
275,371,632,675,2401,1960,1403,,,,,,,,,,
337,453,707,870,2128,2426,2136,,,,,,,,,,
434,543,751,1006,2010,2764,2632,,,,,,,,,,
256,349,610,579,2719,1755,1154,,,,,,,,,,
275,361,619,625,2874,2051,1242,,,,,,,,,,
251,369,665,667,2783,2153,1685,,,,,,,,,,
220,277,524,546,2670,1744,1086,,,,,,,,,,
311,414,825,776,3714,2146,1319,,,,,,,,,,
317,456,768,735,2689,1884,1294,,,,,,,,,,
376,508,848,873,2964,2067,1313,,,,,,,,,,
396,524,880,916,2935,2168,1328,,,,,,,,,,
387,478,743,847,2117,2434,2357,,,,,,,,,,
281,403,650,707,2280,1744,1226,,,,,,,,,,
328,465,788,776,2615,2051,1457,,,,,,,,,,
367,511,829,915,2418,2214,1781,,,,,,,,,,
195,265,502,451,2481,1704,1091,,,,,,,,,,
199,297,615,529,2208,1204,740,,,,,,,,,,
345,460,702,872,1966,2383,2068,,,,,,,,,,
349,418,698,836,3085,2559,1846,,,,,,,,,,
312,402,718,725,2378,1923,1481,,,,,,,,,,
454,567,1026,1059,3222,2699,2016,,,,,,,,,,
250,359,689,643,3123,1855,1044,,,,,,,,,,
337,416,683,839,2296,2206,1793,,,,,,,,,,
352,445,706,815,2070,1549,1069,,,,,,,,,,
442,509,766,952,2585,2038,1579,,,,,,,,,,
355,445,880,883,2625,2073,1730,,,,,,,,,,
363,438,799,840,2942,2662,1953,,,,,,,,,,
137,209,461,350,3219,1681,869,,,,,,,,,,
293,414,749,756,2971,2278,1657,,,,,,,,,,
208,287,574,502,3094,2031,1249,,,,,,,,,,
390,486,734,881,1839,2005,1754,,,,,,,,,,
273,357,643,693,2399,2090,1627,,,,,,,,,,
213,272,580,484,3473,2001,1046,,,,,,,,,,
333,436,687,827,2043,2071,1663,,,,,,,,,,
145,212,448,347,3033,1679,828,,,,,,,,,,
331,449,717,752,1911,1540,1269,,,,,,,,,,
525,668,1204,1283,2559,3369,3658,,,,,,,,,,
209,280,541,562,2554,1906,1291,,,,,,,,,,
299,405,641,685,1975,1658,1296,,,,,,,,,,
294,383,645,694,1956,1944,1547,,,,,,,,,,
359,457,709,808,1996,2012,1709,,,,,,,,,,
275,395,683,696,2668,1791,1251,,,,,,,,,,
383,488,744,864,1856,2177,1909,,,,,,,,,,
237,336,669,611,2157,1188,738,,,,,,,,,,
385,485,762,897,1726,1903,1865,,,,,,,,,,
181,254,530,493,2925,1828,1089,,,,,,,,,,
344,438,722,922,2257,2597,2148,,,,,,,,,,
317,444,837,795,2414,1319,753,,,,,,,,,,
190,254,559,539,2346,1383,906,,,,,,,,,,
635,773,1159,1423,2712,3020,2729,,,,,,,,,,
359,463,730,943,2019,2743,2458,,,,,,,,,,
351,435,656,869,2152,2295,1944,,,,,,,,,,
492,609,1104,1187,2690,2962,2584,,,,,,,,,,
164,254,485,451,2912,1910,1224,,,,,,,,,,
220,283,615,535,2791,1765,1165,,,,,,,,,,
427,534,808,905,1953,2035,1756,,,,,,,,,,
420,501,732,943,1815,2245,2123,,,,,,,,,,
421,502,720,982,1812,2477,2311,,,,,,,,,,
360,454,728,947,2032,2501,2212,,,,,,,,,,
585,722,1109,1241,2448,2089,1644,,,,,,,,,,
304,447,753,760,1464,988,779,,,,,,,,,,
355,447,677,879,2053,2500,2189,,,,,,,,,,
233,356,676,602,2652,2182,1509,,,,,,,,,,
448,546,810,955,2146,2279,1860,,,,,,,,,,
330,456,792,926,2298,2275,1909,,,,,,,,,,
270,370,657,731,2347,2363,1906,,,,,,,,,,
208,299,598,605,2801,2122,1472,,,,,,,,,,
396,466,719,983,2146,2605,2491,,,,,,,,,,
400,490,872,956,2973,2581,1939,,,,,,,,,,
389,532,801,813,2249,2585,2333,,,,,,,,,,
338,439,784,714,2163,1494,1087,,,,,,,,,,
430,506,768,972,2060,2136,1818,,,,,,,,,,
553,697,1136,1293,2698,2539,2051,,,,,,,,,,
373,463,730,856,1967,2076,1768,,,,,,,,,,
375,489,781,790,2274,1802,1358,,,,,,,,,,
121,186,438,325,2967,1324,651,,,,,,,,,,
398,549,908,991,3114,2555,1840,,,,,,,,,,
344,480,731,758,2719,1904,1363,,,,,,,,,,
467,604,951,983,2641,2173,1863,,,,,,,,,,
369,483,733,815,1864,2016,1820,,,,,,,,,,
477,563,813,1055,2159,2203,1828,,,,,,,,,,
261,363,618,625,2242,1901,1349,,,,,,,,,,
369,480,725,904,1893,2018,1763,,,,,,,,,,
303,427,768,755,2743,1977,1186,,,,,,,,,,
337,476,822,831,2707,2214,1575,,,,,,,,,,
324,454,735,872,2567,2186,1444,,,,,,,,,,
340,430,675,842,1863,2261,1987,,,,,,,,,,
451,588,809,959,2715,2259,1806,,,,,,,,,,
228,312,573,540,2569,1711,1091,,,,,,,,,,
459,569,798,988,1729,2179,2038,,,,,,,,,,
455,528,734,922,2033,2242,1962,,,,,,,,,,
406,533,819,846,2225,2204,1833,,,,,,,,,,
352,486,808,870,1870,2534,2644,,,,,,,,,,
730,939,1314,1516,2286,2261,1959,,,,,,,,,,
155,210,471,374,3239,1837,959,,,,,,,,,,
354,473,726,890,2132,2397,2004,,,,,,,,,,
310,420,754,734,2456,1897,1445,,,,,,,,,,
454,563,831,917,2036,2231,2316,,,,,,,,,,
532,660,972,1131,2037,2237,1904,,,,,,,,,,
320,427,650,769,1841,2045,1755,,,,,,,,,,
387,484,702,786,2050,1517,1215,,,,,,,,,,
368,476,763,813,2455,2119,1358,,,,,,,,,,
243,361,664,619,2579,1515,891,,,,,,,,,,
385,501,767,947,2305,2608,2317,,,,,,,,,,
414,542,839,875,2550,1875,1231,,,,,,,,,,
269,397,726,669,2687,1901,1433,,,,,,,,,,
281,359,714,739,2846,2183,1431,,,,,,,,,,
453,590,801,938,1668,1934,1831,,,,,,,,,,
370,468,712,911,2037,2265,1970,,,,,,,,,,
168,243,478,446,2940,1862,1092,,,,,,,,,,
350,445,716,863,2214,2123,1664,,,,,,,,,,
418,483,762,1000,2472,2384,1948,,,,,,,,,,
437,543,774,911,1979,2011,1709,,,,,,,,,,
463,584,805,958,1673,1969,1822,,,,,,,,,,
423,544,766,855,2060,2220,2228,,,,,,,,,,
435,523,730,909,1893,2210,1885,,,,,,,,,,
667,914,1450,1599,2380,2865,3010,,,,,,,,,,
393,516,841,869,2704,2059,1300,,,,,,,,,,
390,514,786,853,1994,1582,1186,,,,,,,,,,
289,389,656,737,2433,2408,1991,,,,,,,,,,
306,434,777,761,2845,2051,1520,,,,,,,,,,
130,201,443,353,3311,1668,753,,,,,,,,,,
245,353,636,674,2249,2119,1690,,,,,,,,,,
581,704,1125,1206,2789,2232,1510,,,,,,,,,,
435,566,925,1060,2464,2492,2179,,,,,,,,,,
320,406,745,722,3413,2376,1341,,,,,,,,,,
318,409,757,853,2572,2415,1994,,,,,,,,,,
385,483,746,946,2200,2493,2215,,,,,,,,,,
312,406,664,776,1934,2137,1848,,,,,,,,,,
292,393,673,733,2577,2241,1671,,,,,,,,,,
145,211,462,409,3289,1877,912,,,,,,,,,,
325,420,707,773,2343,2081,1535,,,,,,,,,,
301,421,707,721,2376,2223,1846,,,,,,,,,,
361,510,749,725,2418,2081,1725,,,,,,,,,,
353,460,689,842,1848,2096,1821,,,,,,,,,,
347,455,845,848,3035,2091,1298,,,,,,,,,,
462,555,800,981,1893,2194,2014,,,,,,,,,,
356,447,760,879,2421,2299,1765,,,,,,,,,,
299,381,614,708,2055,1977,1617,,,,,,,,,,
302,402,700,737,2569,2078,1585,,,,,,,,,,
438,550,847,955,2311,2246,1874,,,,,,,,,,
293,425,682,711,2066,2561,2338,,,,,,,,,,
517,654,885,1044,1880,2115,2018,,,,,,,,,,
455,573,801,898,1610,1725,1510,,,,,,,,,,
279,355,716,755,2694,1972,1231,,,,,,,,,,
234,331,610,603,2704,2009,1507,,,,,,,,,,
337,431,716,875,1937,2605,2374,,,,,,,,,,
323,429,695,836,2132,2343,2144,,,,,,,,,,
417,550,745,829,1642,2405,2369,,,,,,,,,,
656,799,1070,1343,2124,2359,2131,,,,,,,,,,
463,602,945,969,2453,1796,1242,,,,,,,,,,
384,536,811,903,2488,2327,1835,,,,,,,,,,
239,339,690,670,3099,2458,1673,,,,,,,,,,
402,513,811,971,2305,2339,2009,,,,,,,,,,
367,469,694,875,1804,2468,2361,,,,,,,,,,
424,516,723,900,1814,2296,2154,,,,,,,,,,
267,344,659,630,2459,1697,1065,,,,,,,,,,
318,468,780,780,2420,2398,2180,,,,,,,,,,
458,572,762,922,1371,1416,1195,,,,,,,,,,
392,517,864,951,2868,2282,1663,,,,,,,,,,
1265,1548,2248,2617,3498,4457,3752,,,,,,,,,,
327,427,759,753,2363,1633,1061,,,,,,,,,,
399,496,775,877,2025,2101,1844,,,,,,,,,,
414,538,742,837,1570,2150,1979,,,,,,,,,,
280,359,768,753,3112,2266,1638,,,,,,,,,,
294,396,693,685,2442,1653,1041,,,,,,,,,,
603,813,1090,1277,1795,1584,1316,,,,,,,,,,
470,557,872,1159,2707,2316,1743,,,,,,,,,,
350,454,721,865,2404,2289,1861,,,,,,,,,,
446,614,931,1056,2109,2359,2113,,,,,,,,,,
373,501,773,819,1866,1900,1545,,,,,,,,,,
371,436,671,929,2572,2434,2058,,,,,,,,,,
474,629,972,1065,2408,2249,1742,,,,,,,,,,
489,606,832,997,1990,2523,2158,,,,,,,,,,
460,576,774,942,1791,2233,1954,,,,,,,,,,
406,499,703,819,1839,2161,2252,,,,,,,,,,
375,483,678,781,1759,1630,1224,,,,,,,,,,
181,273,623,514,3045,1793,936,,,,,,,,,,
459,581,863,938,2108,1969,1584,,,,,,,,,,
189,275,566,533,2649,1617,1045,,,,,,,,,,
263,367,626,604,2404,1450,1000,,,,,,,,,,
347,420,680,870,2342,2381,1862,,,,,,,,,,
443,564,764,888,1697,1481,1117,,,,,,,,,,
348,457,848,879,2601,2474,2857,,,,,,,,,,
391,531,764,831,1878,1914,1484,,,,,,,,,,
345,432,719,742,2587,2038,1379,,,,,,,,,,
376,482,669,723,1360,1341,1128,,,,,,,,,,
275,368,612,704,2325,2123,1550,,,,,,,,,,
501,634,991,1076,2393,2179,1565,,,,,,,,,,
435,576,884,939,1945,1597,1163,,,,,,,,,,
144,220,495,404,3077,1920,1183,,,,,,,,,,
278,366,613,700,2111,2144,1808,,,,,,,,,,
221,304,562,574,2975,2035,1213,,,,,,,,,,
309,403,663,769,2278,2034,1538,,,,,,,,,,
352,522,832,827,2297,2308,1904,,,,,,,,,,
337,491,820,775,3150,2054,1292,,,,,,,,,,
580,741,1093,1169,2514,2076,1681,,,,,,,,,,
488,610,791,965,1513,1924,1740,,,,,,,,,,
311,380,748,790,3131,2673,1724,,,,,,,,,,
435,531,797,894,2638,2635,2100,,,,,,,,,,
309,404,625,614,2213,1536,992,,,,,,,,,,
416,542,837,850,2459,2292,1675,,,,,,,,,,
527,657,960,1068,2088,2576,2337,,,,,,,,,,
364,467,711,717,2493,1969,1469,,,,,,,,,,
267,410,705,645,2784,1807,1179,,,,,,,,,,
460,582,852,962,2021,2011,1650,,,,,,,,,,
