396,427,709,897,2707,2415,1917,,,,,,,,,,
409,508,892,984,3086,2526,1523,,,,,,,,,,
356,431,644,835,2185,2084,1617,,,,,,,,,,
392,492,886,908,3245,2478,1743,,,,,,,,,,
437,585,1048,1089,2991,2493,1827,,,,,,,,,,
435,515,811,992,2636,2483,2213,,,,,,,,,,
454,560,807,1062,2564,2480,1928,,,,,,,,,,
278,380,700,642,2993,1943,1245,,,,,,,,,,
643,744,1215,1468,2863,2371,1508,,,,,,,,,,
341,429,736,810,2755,2317,1679,,,,,,,,,,
437,607,1022,985,3350,2591,1591,,,,,,,,,,
395,440,738,916,2607,2438,1894,,,,,,,,,,
1004,1534,2404,2262,3310,3971,4564,,,,,,,,,,
435,519,822,1027,2600,2461,1943,,,,,,,,,,
471,602,896,1079,2756,2624,1910,,,,,,,,,,
181,233,552,453,2970,1630,965,,,,,,,,,,
196,274,604,486,2586,1220,668,,,,,,,,,,
322,356,703,768,3116,1983,1266,,,,,,,,,,
2824,3249,3975,4206,4482,7202,8404,,,,,,,,,,
465,536,799,1062,2181,2579,2212,,,,,,,,,,
363,442,708,866,2642,2563,2038,,,,,,,,,,
209,264,590,507,2933,1795,992,,,,,,,,,,
456,616,959,1056,2674,2618,2148,,,,,,,,,,
192,248,520,461,2780,2120,1333,,,,,,,,,,
596,760,1219,1331,2897,2269,1735,,,,,,,,,,
264,320,609,639,2765,2148,1488,,,,,,,,,,
207,279,584,512,3238,1915,1125,,,,,,,,,,
323,427,712,759,2400,2642,2564,,,,,,,,,,
423,502,815,1004,2616,2401,1810,,,,,,,,,,
217,270,612,512,3205,2055,1270,,,,,,,,,,
509,599,925,1204,2285,2755,2360,,,,,,,,,,
384,479,712,974,1763,2470,2284,,,,,,,,,,
176,249,572,427,3408,1875,1001,,,,,,,,,,
545,628,1047,1226,2507,2540,2313,,,,,,,,,,
282,401,722,683,3125,2292,1479,,,,,,,,,,
372,519,862,907,2284,1877,1333,,,,,,,,,,
2185,2698,3762,4034,4535,4243,3471,,,,,,,,,,
465,619,941,1015,2880,2377,1481,,,,,,,,,,
493,577,847,1241,2102,3013,2967,,,,,,,,,,
475,601,875,1141,2515,2722,2234,,,,,,,,,,
424,518,835,1021,2579,2561,2050,,,,,,,,,,
276,385,668,1012,2797,2222,1441,,,,,,,,,,
452,546,760,1029,1987,2302,1981,,,,,,,,,,
193,251,591,463,3040,1742,859,,,,,,,,,,
884,1146,1682,1954,2823,2917,2789,,,,,,,,,,
691,838,1088,1640,2328,2829,2853,,,,,,,,,,
301,403,732,701,3302,2250,1240,,,,,,,,,,
512,640,1039,1169,2556,2337,1687,,,,,,,,,,
624,745,1211,1413,2512,2240,1653,,,,,,,,,,
406,472,802,913,2968,2427,1495,,,,,,,,,,
583,787,1222,1330,2777,2444,1879,,,,,,,,,,
441,530,833,998,2195,2496,2325,,,,,,,,,,
472,570,1124,1081,3497,2581,1644,,,,,,,,,,
730,875,1455,1793,3170,3496,2742,,,,,,,,,,
427,555,950,981,2918,2358,1572,,,,,,,,,,
320,401,780,784,3417,2032,1158,,,,,,,,,,
431,511,906,1039,2411,1931,1499,,,,,,,,,,
220,305,582,558,2664,2129,1564,,,,,,,,,,
412,501,933,973,3213,2347,1422,,,,,,,,,,
4302,4843,6133,7137,8151,7707,8405,,,,,,,,,,
433,575,831,947,2740,2244,1503,,,,,,,,,,
450,588,921,1009,1925,1895,1383,,,,,,,,,,
341,398,654,796,2316,2171,1731,,,,,,,,,,
302,449,667,669,2828,1821,955,,,,,,,,,,
568,663,1019,1264,2488,2639,2316,,,,,,,,,,
378,451,695,879,2433,2328,1811,,,,,,,,,,
497,584,1007,1126,2468,2293,1830,,,,,,,,,,
464,538,751,1040,2552,2613,2193,,,,,,,,,,
390,495,750,880,2473,2186,1657,,,,,,,,,,
254,356,657,582,2216,1718,1002,,,,,,,,,,
169,227,538,393,3255,1857,955,,,,,,,,,,
397,501,909,932,3360,2501,1605,,,,,,,,,,
445,509,684,974,2242,2368,1909,,,,,,,,,,
636,767,1217,1448,2870,2614,2038,,,,,,,,,,
672,867,1322,1536,2714,2574,2130,,,,,,,,,,
397,528,769,918,2305,2019,1514,,,,,,,,,,
403,480,744,935,2211,2379,1977,,,,,,,,,,
434,522,832,970,2296,2243,1747,,,,,,,,,,
322,391,651,752,2241,2064,1544,,,,,,,,,,
340,417,869,769,3026,1980,1230,,,,,,,,,,
321,401,776,761,2999,2149,1390,,,,,,,,,,
368,553,927,889,3027,1854,1128,,,,,,,,,,
385,513,863,870,2000,1723,1201,,,,,,,,,,
401,513,853,954,3036,2248,1519,,,,,,,,,,
322,374,828,747,1841,1431,904,,,,,,,,,,
450,532,856,985,2597,2446,1789,,,,,,,,,,
360,434,846,780,3393,2145,1253,,,,,,,,,,
262,325,658,643,3157,2026,1315,,,,,,,,,,
268,424,751,612,2373,3110,2607,,,,,,,,,,
361,469,744,841,2478,2024,1358,,,,,,,,,,
486,564,997,1073,3138,2876,1785,,,,,,,,,,
401,467,711,961,2229,2452,2140,,,,,,,,,,
270,298,596,664,2442,1965,1439,,,,,,,,,,
356,459,749,837,1914,1756,1599,,,,,,,,,,
319,372,725,775,2697,2209,1765,,,,,,,,,,
346,437,793,785,3001,2217,1470,,,,,,,,,,
327,392,724,794,2662,2001,1414,,,,,,,,,,
314,394,673,751,2334,2027,1489,,,,,,,,,,
384,452,805,929,2737,2291,1655,,,,,,,,,,
431,522,974,952,2733,2569,2079,,,,,,,,,,
178,253,531,427,2883,1805,1226,,,,,,,,,,
274,356,621,1078,2303,2374,1884,,,,,,,,,,
368,489,739,840,2299,2113,1880,,,,,,,,,,
311,395,820,765,3380,2089,1241,,,,,,,,,,
429,501,759,1026,2153,2614,2362,,,,,,,,,,
308,380,722,672,2673,2077,1451,,,,,,,,,,
480,539,793,1092,2039,2518,2281,,,,,,,,,,
355,455,898,844,3490,2532,1604,,,,,,,,,,
534,618,1027,1184,2220,2427,2027,,,,,,,,,,
354,444,777,842,2851,2240,1704,,,,,,,,,,
524,630,817,1164,2151,2179,1697,,,,,,,,,,
466,595,938,1042,2460,2228,1824,,,,,,,,,,
371,431,709,840,2722,2321,1842,,,,,,,,,,
301,355,583,689,2389,2212,2012,,,,,,,,,,
343,406,754,778,3038,2447,1639,,,,,,,,,,
130,176,470,320,2875,1652,941,,,,,,,,,,
411,491,714,922,2033,2309,1942,,,,,,,,,,
401,620,1026,926,2633,3124,2784,,,,,,,,,,
420,494,753,989,1689,2169,2005,,,,,,,,,,
371,474,674,880,1631,2383,2278,,,,,,,,,,
242,345,618,604,3455,2191,1322,,,,,,,,,,
385,448,914,937,2531,2191,1611,,,,,,,,,,
561,681,904,1248,2237,2670,2529,,,,,,,,,,
264,332,688,569,3398,2362,1368,,,,,,,,,,
319,382,673,786,2433,2070,1492,,,,,,,,,,
418,516,927,935,3097,2294,1632,,,,,,,,,,
261,314,614,607,3013,2228,1383,,,,,,,,,,
415,507,775,1037,2120,2430,2247,,,,,,,,,,
324,424,660,798,2509,2335,1626,,,,,,,,,,
433,450,704,1021,1992,2295,1921,,,,,,,,,,
562,742,1107,1238,1935,2077,2134,,,,,,,,,,
373,444,701,907,2325,2395,1909,,,,,,,,,,
391,437,706,942,2483,2569,2288,,,,,,,,,,
399,497,793,994,2657,2420,1953,,,,,,,,,,
383,521,758,897,1978,2620,2769,,,,,,,,,,
753,864,1317,1935,2938,3535,2895,,,,,,,,,,
450,571,865,1009,1628,1909,1968,,,,,,,,,,
435,504,829,962,2551,2524,2077,,,,,,,,,,
342,396,650,833,2550,2373,2087,,,,,,,,,,
231,295,545,513,3141,2034,1103,,,,,,,,,,
420,534,869,1005,2299,2056,1603,,,,,,,,,,
231,310,524,507,2576,1999,1249,,,,,,,,,,
326,430,761,740,2433,1692,1143,,,,,,,,,,
394,517,923,986,3222,2590,1765,,,,,,,,,,
466,554,825,1129,2349,2570,2424,,,,,,,,,,
302,381,672,749,2502,2114,1531,,,,,,,,,,
365,507,867,817,3118,1808,1181,,,,,,,,,,
398,472,747,993,2408,2649,2300,,,,,,,,,,
397,467,777,837,2905,2066,1315,,,,,,,,,,
379,477,705,909,1870,2228,2017,,,,,,,,,,
195,259,567,500,1890,1279,865,,,,,,,,,,
494,569,865,1220,2136,2582,2221,,,,,,,,,,
1730,2037,1861,1998,3972,3556,2747,,,,,,,,,,
286,386,608,664,1874,1995,1709,,,,,,,,,,
433,536,1114,1067,1466,1306,1088,,,,,,,,,,
296,369,737,744,2447,1984,1406,,,,,,,,,,
226,274,552,502,3093,2077,1169,,,,,,,,,,
404,526,947,917,3257,2210,1529,,,,,,,,,,
818,1088,1613,1883,2327,3256,3349,,,,,,,,,,
466,637,967,1152,2500,2455,2033,,,,,,,,,,
452,541,822,995,2069,2349,2231,,,,,,,,,,
200,286,633,521,3127,1722,918,,,,,,,,,,
219,286,554,531,2778,2017,1208,,,,,,,,,,
452,583,868,921,2557,2199,1628,,,,,,,,,,
383,520,857,869,2705,2957,3247,,,,,,,,,,
380,452,734,955,2370,2478,1875,,,,,,,,,,
305,422,699,718,1851,1619,1094,,,,,,,,,,
919,1290,1960,2063,3247,3385,3042,,,,,,,,,,
271,347,706,634,3436,2343,1351,,,,,,,,,,
467,545,976,1112,3008,2377,1747,,,,,,,,,,
334,407,642,757,1872,1746,1432,,,,,,,,,,
369,451,768,923,2425,2333,1994,,,,,,,,,,
712,915,1407,1655,2611,2771,2324,,,,,,,,,,
410,502,765,1019,2148,2380,2004,,,,,,,,,,
311,311,708,737,2090,2165,1841,,,,,,,,,,
364,489,777,834,2716,2238,1515,,,,,,,,,,
591,698,986,1274,2559,2932,2556,,,,,,,,,,
650,881,1325,1496,2312,3171,3003,,,,,,,,,,
390,485,771,979,2304,2764,2811,,,,,,,,,,
362,430,670,805,2166,2024,1571,,,,,,,,,,
334,424,738,774,2708,2280,1334,,,,,,,,,,
464,562,979,1099,2044,2115,1781,,,,,,,,,,
502,652,1015,1088,2540,2113,1560,,,,,,,,,,
295,366,670,747,2289,1916,1504,,,,,,,,,,
753,979,1436,1723,2406,2775,2776,,,,,,,,,,
341,423,782,818,2273,2210,1834,,,,,,,,,,
404,492,788,1022,1929,2387,2195,,,,,,,,,,
417,515,742,964,1791,2515,2440,,,,,,,,,,
254,307,602,564,3079,1929,1226,,,,,,,,,,
255,329,635,580,3036,1967,1094,,,,,,,,,,
269,394,710,703,2713,2338,1686,,,,,,,,,,
178,225,562,443,3022,1959,1196,,,,,,,,,,
283,383,849,704,3961,2216,1250,,,,,,,,,,
579,656,1147,1285,2533,2450,1855,,,,,,,,,,
519,614,1140,1170,3448,2524,1640,,,,,,,,,,
475,582,1058,1074,3480,2458,1551,,,,,,,,,,
411,496,674,885,1998,2168,1905,,,,,,,,,,
311,406,722,769,2360,1838,1195,,,,,,,,,,
248,344,674,590,2850,2111,1464,,,,,,,,,,
508,691,1018,1236,2760,2749,2286,,,,,,,,,,
199,291,531,457,2610,1619,933,,,,,,,,,,
193,271,558,498,1745,1255,718,,,,,,,,,,
408,507,743,1010,1895,2379,2104,,,,,,,,,,
450,560,865,1055,2476,2422,1814,,,,,,,,,,
374,462,819,849,2723,2032,1464,,,,,,,,,,
553,746,1245,1274,3313,3117,2183,,,,,,,,,,
277,375,802,695,3192,2011,1226,,,,,,,,,,
411,503,778,1005,2331,2468,2387,,,,,,,,,,
358,502,855,821,1943,1361,1086,,,,,,,,,,
422,545,794,1060,2848,2484,1745,,,,,,,,,,
377,510,895,925,2365,1996,1455,,,,,,,,,,
351,447,807,806,3007,2621,1783,,,,,,,,,,
221,290,546,534,2759,2105,1190,,,,,,,,,,
302,434,774,772,2725,2355,1781,,,,,,,,,,
178,251,621,425,3490,2041,1104,,,,,,,,,,
468,550,842,1038,1945,2291,1990,,,,,,,,,,
317,385,668,782,2428,2142,1536,,,,,,,,,,
380,445,844,838,3353,2242,1243,,,,,,,,,,
377,475,723,917,2072,2423,2628,,,,,,,,,,
237,312,639,555,3274,2187,1144,,,,,,,,,,
225,373,520,524,1388,1380,1501,,,,,,,,,,
721,1162,1782,1744,2953,3683,3912,,,,,,,,,,
198,252,607,526,2836,2021,1194,,,,,,,,,,
298,393,638,674,2354,1726,1250,,,,,,,,,,
294,402,669,685,2464,1909,1393,,,,,,,,,,
417,496,794,922,1927,2064,1858,,,,,,,,,,
293,359,704,730,2594,1787,1223,,,,,,,,,,
491,568,816,1076,1901,2502,2293,,,,,,,,,,
208,293,623,528,2043,1278,663,,,,,,,,,,
449,542,782,1021,1630,1737,1592,,,,,,,,,,
169,260,525,455,2751,1881,1074,,,,,,,,,,
406,492,779,1068,2144,2715,2291,,,,,,,,,,
351,487,852,860,2259,1486,983,,,,,,,,,,
225,327,615,618,2755,2153,1179,,,,,,,,,,
828,1039,1393,1823,3199,3454,3052,,,,,,,,,,
374,480,749,971,2224,2712,2412,,,,,,,,,,
413,452,699,1004,2063,2564,2231,,,,,,,,,,
582,752,1339,1397,2852,3151,3084,,,,,,,,,,
196,262,512,520,2688,1945,1139,,,,,,,,,,
243,327,692,582,3048,1929,1162,,,,,,,,,,
529,626,906,1096,2150,2622,2483,,,,,,,,,,
458,534,762,1012,1717,2080,1952,,,,,,,,,,
489,563,769,1123,1805,2471,2257,,,,,,,,,,
426,530,874,1105,2182,2917,2693,,,,,,,,,,
741,893,1308,1543,1969,1963,1453,,,,,,,,,,
326,432,664,800,1438,1074,754,,,,,,,,,,
478,550,781,1155,2070,2727,2301,,,,,,,,,,
294,417,816,735,2670,2068,1370,,,,,,,,,,
505,576,807,1066,2024,2280,1943,,,,,,,,,,
384,553,911,1058,2737,2449,1847,,,,,,,,,,
329,452,734,868,2400,2759,3443,,,,,,,,,,
226,355,587,644,3255,2167,1334,,,,,,,,,,
445,519,754,1093,1953,2805,2717,,,,,,,,,,
429,468,1134,1022,3847,2519,1606,,,,,,,,,,
458,612,917,935,2448,3506,3945,,,,,,,,,,
448,564,1002,916,2503,1954,1382,,,,,,,,,,
380,485,676,856,2031,2184,1985,,,,,,,,,,
654,848,1490,1509,2700,2394,1982,,,,,,,,,,
458,596,848,1032,2082,2274,1989,,,,,,,,,,
323,416,653,676,2273,2000,1513,,,,,,,,,,
228,324,617,571,3173,1715,874,,,,,,,,,,
474,638,1132,1169,3022,2798,2275,,,,,,,,,,
367,440,775,788,2722,2386,2008,,,,,,,,,,
565,739,1142,1173,3005,2183,1544,,,,,,,,,,
482,607,837,1030,1996,2389,2294,,,,,,,,,,
466,537,756,1023,2206,2093,1783,,,,,,,,,,
266,343,611,621,2692,2155,1656,,,,,,,,,,
421,508,784,1006,2129,2314,2092,,,,,,,,,,
408,540,996,984,2872,2373,1624,,,,,,,,,,
447,543,1002,1074,2801,2162,1424,,,,,,,,,,
278,354,711,747,2904,1979,1376,,,,,,,,,,
430,535,785,1037,1944,2373,2184,,,,,,,,,,
448,496,741,939,2591,2213,1758,,,,,,,,,,
300,346,627,679,2773,1986,1338,,,,,,,,,,
552,808,841,1164,1890,2520,2525,,,,,,,,,,
360,406,644,1000,2157,2341,1942,,,,,,,,,,
365,507,726,755,2048,2300,2028,,,,,,,,,,
471,632,977,1133,1709,2424,2385,,,,,,,,,,
903,1169,1637,1862,2303,2280,1894,,,,,,,,,,
343,405,777,818,3358,2246,1231,,,,,,,,,,
414,522,800,1024,2042,2365,2152,,,,,,,,,,
353,410,720,811,2682,1947,1289,,,,,,,,,,
592,689,983,1169,2041,2270,2182,,,,,,,,,,
606,757,1082,1273,1967,1993,1733,,,,,,,,,,
435,522,737,1008,1728,1862,1713,,,,,,,,,,
383,428,649,760,1878,1654,1278,,,,,,,,,,
310,411,767,682,2888,2061,1248,,,,,,,,,,
175,264,551,450,2292,1558,1018,,,,,,,,,,
414,512,745,995,2272,2495,2048,,,,,,,,,,
801,958,1427,1630,2608,2541,1922,,,,,,,,,,
244,364,704,598,2559,1929,1290,,,,,,,,,,
358,439,852,914,2937,2298,1345,,,,,,,,,,
517,606,863,1044,1938,2236,1908,,,,,,,,,,
419,488,733,1007,2000,2617,2321,,,,,,,,,,
216,273,591,561,2952,1883,1095,,,,,,,,,,
325,415,706,791,2427,2321,1817,,,,,,,,,,
325,383,723,1031,2524,2249,1726,,,,,,,,,,
477,538,778,978,1890,2136,1900,,,,,,,,,,
562,633,824,1134,1887,2394,2218,,,,,,,,,,
493,624,885,977,1912,2459,2282,,,,,,,,,,
477,541,716,997,1834,2321,2087,,,,,,,,,,
773,1066,1793,1838,2460,3703,4231,,,,,,,,,,
377,473,856,826,3032,2085,1235,,,,,,,,,,
414,524,803,894,2273,1769,1314,,,,,,,,,,
365,456,793,904,2661,2509,2455,,,,,,,,,,
389,534,894,946,2594,2066,1504,,,,,,,,,,
364,451,851,914,3252,2435,1345,,,,,,,,,,
315,428,720,844,2172,2492,2059,,,,,,,,,,
947,1122,1624,1917,2950,2684,2046,,,,,,,,,,
583,795,1175,1389,2551,2678,2336,,,,,,,,,,
396,562,856,892,3289,2323,1339,,,,,,,,,,
368,474,851,967,2581,2338,1558,,,,,,,,,,
432,538,814,1043,2186,2558,2274,,,,,,,,,,
460,592,825,1103,2091,2461,2231,,,,,,,,,,
334,444,719,815,2453,2073,1615,,,,,,,,,,
143,185,524,393,3999,2170,1066,,,,,,,,,,
459,595,1009,1063,2714,2301,1770,,,,,,,,,,
385,548,877,888,2563,2345,1931,,,,,,,,,,
347,488,710,690,2363,2252,1774,,,,,,,,,,
487,596,843,1120,1976,2584,2431,,,,,,,,,,
364,447,849,882,2894,1799,1097,,,,,,,,,,
527,588,812,1161,1842,2213,1967,,,,,,,,,,
392,505,758,947,2313,2322,1898,,,,,,,,,,
395,474,734,911,2195,2093,1676,,,,,,,,,,
308,400,662,746,2640,2320,1739,,,,,,,,,,
525,630,978,1127,2564,2366,2132,,,,,,,,,,
245,383,618,587,2308,3183,4451,,,,,,,,,,
499,567,780,991,1811,2173,1892,,,,,,,,,,
631,748,1040,1216,1907,2010,1746,,,,,,,,,,
243,315,699,652,3076,2155,1250,,,,,,,,,,
297,420,800,738,2578,2058,1521,,,,,,,,,,
400,526,772,1016,1927,2901,2929,,,,,,,,,,
404,475,790,1020,2104,2337,2030,,,,,,,,,,
467,582,792,911,1709,2515,2511,,,,,,,,,,
691,827,1132,1405,1951,2152,1862,,,,,,,,,,
363,449,833,763,2269,1843,1762,,,,,,,,,,
399,523,835,919,2701,2437,1952,,,,,,,,,,
311,473,732,846,2379,2494,1809,,,,,,,,,,
591,709,1053,1392,2395,2785,2414,,,,,,,,,,
476,564,770,1103,1883,2718,2758,,,,,,,,,,
504,571,741,1045,1832,2331,2193,,,,,,,,,,
330,440,809,755,3023,1941,1204,,,,,,,,,,
341,509,848,814,2287,2844,3298,,,,,,,,,,
606,674,870,1186,1595,1970,1806,,,,,,,,,,
438,560,956,1038,3152,2622,1980,,,,,,,,,,
949,1183,1765,1958,2244,2224,1756,,,,,,,,,,
429,573,956,969,2917,1972,1287,,,,,,,,,,
463,555,832,997,2311,2302,1901,,,,,,,,,,
365,470,608,729,1449,2081,1897,,,,,,,,,,
328,456,850,860,2938,2292,1563,,,,,,,,,,
486,662,1046,1089,2903,2155,1408,,,,,,,,,,
1062,1257,2045,2517,2795,2710,2086,,,,,,,,,,
485,572,867,1197,2681,2459,1870,,,,,,,,,,
370,455,757,893,2682,2356,1844,,,,,,,,,,
456,604,918,1061,2200,2330,2060,,,,,,,,,,
379,505,777,824,1816,1825,1642,,,,,,,,,,
423,466,744,1048,2422,2409,2250,,,,,,,,,,
581,745,1160,1277,2855,2543,1921,,,,,,,,,,
621,701,878,1237,2193,2752,2450,,,,,,,,,,
535,628,834,1072,1910,2457,2207,,,,,,,,,,
405,464,656,808,1826,1902,1527,,,,,,,,,,
483,520,753,957,2176,2303,1840,,,,,,,,,,
220,320,612,597,2180,1681,916,,,,,,,,,,
536,662,958,1077,2289,1795,1421,,,,,,,,,,
254,338,753,685,2525,1816,1111,,,,,,,,,,
240,299,557,538,2207,1513,959,,,,,,,,,,
364,442,692,900,2248,2153,1800,,,,,,,,,,
541,619,984,1061,2331,2136,1671,,,,,,,,,,
321,414,845,808,2924,2219,1507,,,,,,,,,,
553,661,1095,1134,2415,2438,2039,,,,,,,,,,
309,365,642,659,2741,2039,1411,,,,,,,,,,
608,719,983,1130,1890,1863,1685,,,,,,,,,,
301,388,688,752,2287,1991,1491,,,,,,,,,,
552,707,1085,1171,2454,2133,1521,,,,,,,,,,
503,658,986,1073,2073,1638,1229,,,,,,,,,,
244,333,706,635,3159,2259,1459,,,,,,,,,,
372,482,648,903,2272,2341,1909,,,,,,,,,,
234,293,582,597,3088,2211,1401,,,,,,,,,,
295,359,627,722,2268,2095,1616,,,,,,,,,,
430,583,954,984,2564,2601,2548,,,,,,,,,,
423,518,841,939,3165,2243,1522,,,,,,,,,,
721,929,1281,1432,2175,2184,1896,,,,,,,,,,
616,718,876,1193,1785,2390,2252,,,,,,,,,,
332,438,817,838,3042,2352,1418,,,,,,,,,,
435,494,804,883,2709,2221,1696,,,,,,,,,,
236,284,594,466,2499,1629,1316,,,,,,,,,,
358,463,744,727,2221,2080,1571,,,,,,,,,,
522,636,917,1050,1709,2246,2027,,,,,,,,,,
