830,983,1532,1939,3159,3003,2502,773,744.76,34502.4219,3.2189,0,844,899.6,36153.5195,3.2189,0,1124,1428.5601,75190.25,3.2189,0,1759,1742.2,177245.6563,3.2189,0,1217,3138.24,160194.5,3.2189,0,1477,2880.2,169903.3594,3.1634,0,1683,2220.8799,191808.75,3.2189,0,0.92,0.1536,0.92,0.16,0.16,0.5296,0.7216,50.2841,1.24,0.2624,0.8,0.4,0.4,1.1791,0.3888,11.4882,2.32,0.3776,0.708,0.68,0.6,1.4852,0.2672,4.8899,2.92,0.7136,0.588,1.4,0.92,1.8984,0.1808,-0.4279,5.64,0.8704,0.584,1.12,0.88,1.9707,0.152,0.2469,5.08,0.5536,0.696,0.8,0.64,1.6906,0.2032,1.1272,3.88,0.9056,0.668,1.24,0.76,2.0013,0.1584,-0.2452
315,473,736,778,2970,2715,2892,259,343.76,4426.022,3.108,0,344,474.28,8479.4805,3.108,0,331,815.64,9060.2295,3.2189,0,602,840.96,23743.6406,3.2189,0,959,2941.5601,63807.4453,3.2189,0,1137,2336.24,102381.4609,3.2189,0,2176,1930.52,239667.0625,3.2189,0,0,0,1,0,0,0,1,0,0.32,0.2176,0.88,0.24,0.24,1.1594,0.3504,50.3715,1.12,0.1056,0.9,0.2,0.2,0.8605,0.552,12.8956,1.12,0.1056,0.92,0.16,0.16,0.7842,0.5584,24.016,5.24,0.2624,0.808,0.48,0.4,1.5616,0.2864,0.732,4.04,0.4384,0.652,1.08,0.76,1.943,0.1712,-0.0764,3.2,1.04,0.504,2.24,1.2,2.5116,0.0912,-8.3381
325,408,770,730,2933,2080,1254,348,323.6,6733.4395,3.2189,0,376,404.48,7921.1299,3.1634,0,558,790.88,16335.8652,3.2189,0,750,729.08,31141.3516,3.1634,0,1701,2962.3999,183804.2344,3.2189,0,1665,2024.4399,262888.625,3.2189,0,1291,1208.72,151079,3.2189,0,0,0,1,0,0,0,1,0,0.2,0.16,0.86,0.28,0.28,0.9387,0.504,2.8512,1.16,0.1344,0.86,0.28,0.28,0.7842,0.5584,30.1201,0.92,0.1536,0.82,0.36,0.36,1.0908,0.4528,12.7811,5.36,0.7104,0.624,1.52,0.88,1.8989,0.1872,-0.0489,3.44,1.2064,0.504,1.76,1.12,2.4561,0.0944,-6.4847,1.88,0.6656,0.624,1.04,0.8,1.9787,0.1488,0.3822
309,372,762,715,2822,2126,1471,774,421.92,54079.3555,3.1634,0,839,522.28,64903.2344,3.1634,0,1240,942.52,139906.7344,3.2189,0,1861,980.56,298339.1875,3.2189,0,1049,3087.8,94917.8438,3.2189,0,1889,2333.9199,326652.3438,3.2189,0,1704,1524.6,249087.125,3.2189,0,0.28,0.2016,0.9,0.2,0.2,0.7605,0.5648,25.8049,0.36,0.3904,0.876,0.44,0.28,0.8951,0.5456,7.0139,1.4,0.48,0.824,0.64,0.4,1.105,0.488,1.9151,1.44,1.4464,0.656,1.84,0.88,1.8333,0.2192,-0.9032,5.4,0.32,0.728,0.64,0.56,1.5549,0.2384,0.9439,4.04,1.1584,0.64,1.2,0.8,2.0013,0.1712,-1.2929,2.48,1.0496,0.612,1.16,0.84,1.9124,0.1648,0.2029
502,590,1117,1184,3185,2293,1668,725,552.08,31720.8711,3.2189,0,831,702.64,44127.9922,3.2189,0,1147,1191.6,72376.7188,3.1634,0,1647,1297.64,163122.5469,3.2189,0,815,3034.3601,57216.6211,3.2189,0,1641,2466.04,233927.5625,3.1634,0,1743,1887.6801,262074.6094,3.2189,0,0.6,0.24,0.84,0.32,0.32,1.0876,0.3408,99.1144,0.88,0.2656,0.82,0.36,0.36,1.2416,0.3184,38.4323,1.92,0.3136,0.76,0.48,0.48,1.5294,0.2512,5.5986,2.08,0.7136,0.632,1.12,0.8,2.1688,0.1392,-3.6039,5.44,0.4064,0.684,0.92,0.68,1.753,0.1936,0.8089,4.32,1.0976,0.612,1.16,0.84,2.2242,0.136,-3.2709,3.12,1.3056,0.58,1.8,1,2.4143,0.1008,-5.5458
488,617,999,1175,2704,2650,2193,277,382.12,4596.4253,3.108,0,346,490.24,6178.8223,3.1634,0,393,871.8,8765.6006,3.2189,0,640,929.96,24574.8379,3.2189,0,764,2953.8,42449.1172,3.2189,0,751,2381.72,40461.0039,3.2189,0,1149,1803.6801,94942.6094,3.2189,0,0,0,1,0,0,0,1,0,0.36,0.2304,0.72,0.56,0.56,1.3393,0.2736,26.6114,1.2,0.16,0.76,0.48,0.48,1.0184,0.3888,35.1268,1.28,0.2016,0.78,0.44,0.44,1.2653,0.312,16.7336,5.28,0.2016,0.808,0.48,0.4,1.2318,0.376,1.1928,4.2,0.24,0.768,0.56,0.48,1.5169,0.296,1.0902,3,0.48,0.644,1,0.76,1.7795,0.1904,2.1035
449,632,980,1073,2050,1832,1499,339,405.28,12572.8418,3.2189,0,471,545,24508.2402,3.108,0,459,929.32,23929.418,3.2189,0,777,969.12,66139.0625,3.2189,0,1763,2382.2,178014.875,3.2189,0,1336,1857.3199,118888.1172,3.1634,0,1183,1428.4399,134704.8906,3.2189,0,0.32,0.2176,0.9,0.2,0.2,1.0008,0.4624,26.6114,0.52,0.2496,0.9,0.2,0.2,1.151,0.3504,66.2116,1.52,0.2496,0.9,0.2,0.2,1.151,0.3504,21.8509,1.44,0.2464,0.92,0.16,0.16,1.0878,0.3888,20.1451,4.16,0.6944,0.564,2.12,1.08,2.2207,0.1552,-4.6987,3.24,0.5024,0.656,0.88,0.72,1.9396,0.1584,0.9731,2.24,0.5024,0.78,0.44,0.44,1.6244,0.2192,5.6473
320,408,797,782,2759,2145,1524,298,356,5399.2002,3.108,0,298,458.08,5889.834,3.2189,0,335,835.76,8744.1035,3.2189,0,684,863.52,28389.9277,3.2189,0,1177,2854.04,93164.0469,3.2189,0,1593,2145.3999,147799.1875,3.2189,0,1617,1583.76,150131.5469,3.2189,0,0.04,0.0384,0.96,0.08,0.08,0.3342,0.8496,-3.2327,0.2,0.16,0.84,0.32,0.32,1.0849,0.4208,10.7713,1.12,0.1056,0.82,0.36,0.36,0.8826,0.4816,32.1228,1.12,0.1056,0.8,0.4,0.4,1.0322,0.4336,27.5922,5,0.4,0.676,0.84,0.68,1.634,0.2224,1.0576,3.68,0.4576,0.736,0.72,0.56,1.6438,0.2544,1.2861,2.64,0.5504,0.684,0.92,0.68,2.0471,0.1648,-1.6664
552,711,1164,1315,2989,2684,2067,668,406.76,30006.1816,3.2189,0,763,532.04,39493.2383,3.2189,0,1092,938.88,81157.625,3.2189,0,1530,980.8,157679.0469,3.1634,0,1075,3149.3999,85713.6797,3.1634,0,1540,2279.28,180574.5156,3.1634,0,1659,1654.88,227776.2656,3.2189,0,0.2,0.16,0.96,0.08,0.08,0.635,0.6608,40.4668,0.52,0.3296,0.82,0.36,0.36,1.3564,0.2992,9.2948,1.4,0.4,0.868,0.36,0.28,1.1672,0.4464,1.7119,1.48,0.4896,0.768,0.56,0.48,1.5078,0.3248,-0.9771,5.68,0.4576,0.724,0.84,0.6,1.9012,0.1712,0.1162,4,0.8,0.688,0.72,0.64,1.9787,0.1616,-0.5574,2.64,1.0304,0.572,1.24,0.92,2.2588,0.1168,-3.5067
297,399,738,704,3022,2453,1753,281,400.24,6394.0229,3.1634,0,320,502.8,7418.7998,3.1634,0,292,848.56,6574.0063,3.2189,0,629,935.36,31983.752,3.1634,0,943,2997.3601,64860.0664,3.2189,0,755,2580.48,48889.8438,3.2189,0,1379,1986.08,174056.4063,3.2189,0,0.08,0.0736,0.92,0.16,0.16,0.5506,0.7184,-3.2327,0.52,0.2496,0.72,0.56,0.56,1.3773,0.2544,42.4515,1.12,0.1056,0.88,0.24,0.24,0.7174,0.6064,29.1188,1.36,0.2304,0.76,0.48,0.48,1.306,0.2896,17.16,5.36,0.2304,0.82,0.36,0.36,1.1407,0.4016,1.478,4.64,0.2304,0.72,0.56,0.56,1.3262,0.2768,3.244,3.32,0.8576,0.66,1.16,0.76,2.2061,0.1296,-2.898
324,384,642,722,2381,1871,1230,203,200.32,3124.8574,3.0525,0,212,263.88,3496.3455,3.1634,0,249,535,5717.3599,3.1634,0,433,456.6,14262.1582,3.0525,0,961,2646.9199,57678.6367,3.2189,0,566,1677.36,18442.709,3.1634,0,719,921.2,29678.3203,3.108,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,677.0834,0.2,0.16,0.8,0.4,0.4,1.0892,0.3984,2.8512,4.68,0.3776,0.764,0.76,0.52,1.6651,0.2288,0.6932,2.88,0.1056,0.9,0.2,0.2,0.7938,0.6,12.5329,1.28,0.2016,0.86,0.28,0.28,1.1086,0.4144,15.0278
305,374,739,704,3318,2709,1904,238,354.32,3339.8174,3.1634,0,299,442.64,5054.6309,3.1634,0,375,769.56,7117.2061,3.2189,0,525,814.12,16211.1465,3.2189,0,958,2960.2,55832.875,3.2189,0,1079,2488.9199,74427.6641,3.1634,0,1015,1764.96,65828.3672,3.108,0,0,0,1,0,0,0,1,0,0.12,0.1056,0.88,0.24,0.24,0.7174,0.6064,-3.2327,1,0,1,0,0,0,1,677.0834,0.96,0.0384,0.88,0.24,0.24,0.6592,0.6192,147.7864,5.28,0.2816,0.76,0.48,0.48,1.4565,0.2864,1.1566,4.48,0.4096,0.7,1.08,0.68,2.0194,0.1648,-0.7999,2.88,0.2656,0.744,0.8,0.56,1.6934,0.2768,-0.3791
668,836,1297,1566,2996,3429,2724,660,406,36198.2422,3.2189,0,771,527.6,48513.5938,3.2189,0,1006,899.84,76719.8984,3.2189,0,1502,968.08,187186.7188,3.2189,0,1082,3031.8401,118569.7188,3.2189,0,2169,2493.3999,454647.125,3.2189,0,2132,1835.24,501586.25,3.2189,0,0.32,0.2176,0.84,0.32,0.32,1.1554,0.3824,18.6913,0.48,0.2496,0.86,0.28,0.28,1.1661,0.3472,42.4515,1.4,0.32,0.788,0.52,0.44,1.3759,0.3344,2.4061,1.32,0.9376,0.584,1.12,0.88,2.2134,0.1296,-4.3586,5.48,0.4096,0.764,0.76,0.52,1.7569,0.2256,0.0354,4.44,1.7664,0.58,2.28,1.08,2.6543,0.088,-18.4862,3.08,2.1536,0.532,2.28,1.16,2.6989,0.072,-10.6044
273,366,729,668,2985,1794,1083,385,337.92,9974.4736,3.2189,0,473,451.68,14706.7773,3.2189,0,645,838.6,24529.6777,3.2189,0,883,816.72,52319.0781,3.2189,0,843,3028.4399,36713.125,3.2189,0,1552,2176.3999,170190.0156,3.1634,0,1810,1550,247630.9844,3.1634,0,0.08,0.0736,0.92,0.16,0.16,0.6905,0.6576,2.8512,0.32,0.2176,0.78,0.44,0.44,1.3094,0.2896,26.6114,1.24,0.1824,0.84,0.32,0.32,1.1778,0.36,16.7336,1.16,0.2144,0.808,0.48,0.4,1.2318,0.376,9.4046,5.4,0.24,0.708,0.68,0.6,1.5616,0.2352,1.1341,3.76,0.7424,0.584,1.12,0.88,2.154,0.1456,-2.498,2.6,0.96,0.54,1.4,1,2.3588,0.1168,-7.4353
338,407,699,761,2576,2272,1615,242,315.12,3655.4656,3.0525,0,275,397.36,4889.75,3.2189,0,267,701.96,5359.3179,3.1634,0,520,713.88,16973.1465,3.1634,0,622,2887.3601,28240.8691,3.2189,0,802,2350,36014.3945,3.1634,0,897,1635.6,56788.1641,3.1634,0,0,0,1,0,0,0,1,0,0,0,0.94,0.12,0.12,0.3669,0.7888,0,1,0,1,0,0,0,1,677.0834,0.88,0.1056,0.92,0.16,0.16,0.7668,0.6512,39.604,5.12,0.1056,0.96,0.08,0.08,0.4433,0.7824,2.8129,4.08,0.2336,0.78,0.44,0.44,1.4206,0.3248,1.5732,2.76,0.3424,0.78,0.44,0.44,1.6223,0.2448,1.5519
321,423,888,790,3310,2152,1280,257,289.84,3684.7742,3.2189,0,277,395.08,4472.7935,3.0525,0,445,828.6,12291.3594,3.1634,0,594,718.16,19746.0547,3.2189,0,1201,3534.8799,129778.8984,3.2189,0,900,2261.04,66372.5156,3.2189,0,484,1295.84,18119.8145,3.1634,0,0,0,1,0,0,0,1,0,0.04,0.0384,0.94,0.12,0.12,0.4433,0.7824,-3.2327,1.12,0.1056,0.94,0.12,0.12,0.7174,0.6064,23.3414,0.96,0.1184,0.9,0.2,0.2,0.7114,0.6544,21.1108,6.4,0.56,0.7,0.6,0.6,1.5006,0.2512,1.2108,4,0.48,0.8,0.4,0.4,1.5367,0.2256,2.9216,2,0,0.9,0.2,0.2,0.5004,0.68,33.2894
706,804,1205,1605,2889,2897,2144,520,418.2,16486.1602,3.2189,0,579,494.88,19513.5469,3.2189,0,706,828.24,28109.7852,3.2189,0,1173,932.52,78274.7344,3.2189,0,862,2832.6001,43023.5156,3.2189,0,1268,2665,132354,3.2189,0,1548,1834.48,159246.5938,3.1634,0,0.2,0.16,0.84,0.32,0.32,0.8386,0.5168,-3.2327,0.32,0.2176,0.76,0.48,0.48,1.1594,0.3504,2.8512,1.2,0.16,0.84,0.32,0.32,0.8386,0.5168,31.1215,1.32,0.4576,0.732,0.92,0.6,1.4969,0.3184,1.4132,4.96,0.1984,0.92,0.16,0.16,0.9257,0.5904,1.0765,4.72,0.7616,0.68,1.12,0.72,2.1688,0.1392,-1.9392,3.16,0.6144,0.644,1,0.76,2.033,0.1616,-1.937
357,434,763,825,3108,2131,1282,277,263.84,6407.7339,3.1634,0,299,346.12,7382.9053,3.2189,0,298,684.52,9216.0889,3.2189,0,609,620.64,31083.5898,3.108,0,656,3154.72,34626.6016,3.2189,0,1340,2034.6,170406.5469,3.2189,0,1392,1249.5601,149152.3125,3.2189,0,0,0,1,0,0,0,1,0,0.08,0.0736,0.86,0.28,0.28,0.7605,0.5648,-3.2327,1,0,0.98,0.04,0.04,0.1679,0.9232,80.6123,0.6,0.24,0.84,0.32,0.32,1.3801,0.2928,21.4185,5.68,0.2176,0.84,0.32,0.32,1.2505,0.3248,2.222,3.52,0.8096,0.684,0.92,0.68,2.3351,0.1104,-4.1989,1.92,0.7136,0.668,1.24,0.76,2.2215,0.1264,-4.5362
311,388,669,750,2389,2087,1534,32581,13270.1602,253419360,2.2978,0,32510,13317.4404,252192032,2.2424,0,32235,13479.3203,248011744,2.1869,0,32301,13504.8799,247360800,2.2978,0,30631,14553.6797,221166368,2.2424,0,30893,14335.5996,226484064,2.2978,0,31576,14032,234029328,2.2978,0,25.2,952.56,0.7601,952.56,15.12,0.9422,0.4432,-0.0004,25.2,952.56,0.7401,952.6,15.16,1.0892,0.3984,-0.0007,25.8,922.5601,0.7601,922.56,14.88,0.9422,0.4432,-0.0001,25.72,926.6016,0.7201,927.64,15,1.286,0.344,-0.0011,27.68,831.7375,0.6601,830.96,14.32,1.6432,0.2416,-0.0021,27.4,845.0399,0.6201,845.24,14.52,1.8213,0.1776,-0.0019,26.68,879.5776,0.6601,878.72,14.72,1.9023,0.1552,-0.0019
382,546,876,904,2772,2269,1732,202,331.44,3071.8464,3.108,0,275,450.96,5596.918,3.1634,0,259,825.32,5654.2168,3.2189,0,457,789,15754.7988,3.1634,0,1484,2872.5601,168645.5313,3.1634,0,1193,2244.24,56366.3438,3.2189,0,1457,1612.04,93700.5938,3.2189,0,0,0,1,0,0,0,1,0,0.2,0.16,0.82,0.36,0.36,0.9007,0.4752,-3.2327,1,0,0.96,0.08,0.08,0.2788,0.8528,83.7711,1,0,0.98,0.04,0.04,0.1679,0.9232,351.4692,5.12,0.6656,0.616,1.44,0.88,2.1106,0.1392,-0.819,3.92,0.2336,0.736,0.72,0.56,1.4551,0.3184,1.7688,2.76,0.5024,0.716,1.24,0.68,1.8542,0.1968,-0.7395
331,448,749,791,2831,2376,1759,192,316.6,2435.7598,2.9761,0,189,412.36,2644.3904,3.1634,0,276,764.72,4553.6426,3.1634,0,435,759.2,12604.2402,3.1634,0,505,3033.72,27412.125,3.2189,0,848,2171.6001,39323.1953,3.2189,0,904,1493.28,57613.4844,3.2189,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,677.0834,1,0,0.94,0.12,0.12,0.3669,0.7888,321.9836,5.4,0.24,0.78,0.44,0.44,1.3541,0.2672,2.0306,3.76,0.1824,0.86,0.28,0.28,1.1332,0.3696,7.1881,2.36,0.3104,0.708,0.68,0.6,1.8015,0.1776,4.0141
205,278,532,479,1957,1300,681,271,225.36,8547.2695,3.087,0,369,303.52,14936.4082,3.1634,0,456,563.8,21101.1172,3.1634,0,589,525.32,40655.3398,3.1634,0,463,1881.84,15399.4131,3.1634,0,1104,1310.76,107923.4609,3.2189,0,1031,779.76,97549.2266,3.2189,0,0,0,1,0,0,0,1,0,0.04,0.0384,0.94,0.12,0.12,0.4433,0.7824,-3.2327,0.76,0.1824,0.94,0.12,0.12,0.8826,0.4816,231.0715,0.44,0.2464,0.94,0.12,0.12,1.0386,0.408,66.2116,3.16,0.1344,0.92,0.16,0.16,0.4397,0.7312,16.6377,2.04,0.5184,0.88,0.24,0.24,1.6143,0.2224,4.6969,0.92,0.5536,0.828,0.44,0.36,1.8043,0.2,-0.7317
311,456,807,1021,2327,2307,1922,122,288.6,612.8,3.108,-0.0001,140,418.72,1060.6815,2.9971,0,141,767.72,1468.6816,3.2189,0,375,946.88,5650.0254,3.108,0,483,2328.6001,12193.6016,3.2189,0,548,2314,13804.5605,3.108,0,627,2005.64,21596.9492,3.1634,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,677.0834,1.12,0.1056,0.88,0.24,0.24,0.7174,0.6064,29.1188,4,0,1,0,0,0,1,42.3177,4.04,0.0384,0.94,0.12,0.12,0.4433,0.7824,4.6007,3.4,0.24,0.74,0.52,0.52,1.3568,0.264,4.7451
479,607,1064,1146,3707,2618,1649,487,432.4,9236.3994,3.0525,0,550,543.4,12062.0801,3.108,0,718,972.56,20653.0469,3.2189,0,1092,1046.16,45405.8906,3.108,0,1481,3097.5601,195739.125,3.2189,0,932,2313.24,76105.7031,3.2189,0,768,1413.2,38626.3945,3.2189,0,0.12,0.1056,0.94,0.12,0.12,0.3669,0.7888,0,0.72,0.2016,0.8,0.4,0.4,1.2653,0.312,82.0518,1.68,0.2176,0.78,0.44,0.44,1.3087,0.2864,24.4096,1.56,0.3264,0.728,0.64,0.56,1.6754,0.216,11.3281,5.52,0.8896,0.532,1.8,1.08,2.4115,0.104,-3.8499,4.04,0.4384,0.636,0.92,0.76,2.0551,0.1424,-0.1767,2.24,0.3424,0.696,0.8,0.64,1.7433,0.2032,3.244
303,388,741,708,2595,1998,1302,296,270.52,6735.2896,3.087,0,367,362.36,9905.5918,3.0525,0,507,655.12,18105.3047,3.2189,0,639,639.76,31188.8203,3.108,0,1701,2425.6399,105556.2188,3.2189,0,1402,1866.6801,158282.875,3.2189,0,1384,1212.52,162353.125,3.2189,0,0,0,1,0,0,0,1,0,0.08,0.0736,0.94,0.12,0.12,0.4433,0.7824,-3.2327,0.96,0.0384,0.94,0.12,0.12,0.4433,0.7824,171.7259,0.76,0.1824,0.78,0.44,0.44,1.2347,0.3248,82.0518,4.2,0.48,0.6,1.76,0.96,1.8989,0.1872,-0.1932,3.12,0.4256,0.6,1.28,0.88,2.0431,0.1584,-1.7291,1.92,0.6336,0.588,1.4,0.92,2.1315,0.136,-3.3111
